Station ID,Data Source,Station Name,Latitude,Longitude,Elevation(m),Station history
BCE-1A06,British Columbia Environment,HANSARD,54.08333333,-121.8666667,590,HANSARD 54 5 121 52 590 19530130 19830328 95
BCE-1A06A,British Columbia Environment,HANSARD,54.08333333,-121.8666667,610,HANSARD 54 5 121 52 610 19730131 20030227 68
BCE-1A07,British Columbia Environment,FORT ST.JAMES,54.48333333,-124.15,810,FORT ST.JAMES 54 29 124 9 810 19550131 19970428 163
BCE-1A08,British Columbia Environment,BOWRON LAKE,53.25,-121.3666667,1280,BOWRON LAKE 53 15 121 22 1280 19600130 19810511 94
BCE-1A09,British Columbia Environment,TORPY RIVER,54.08333333,-121.6666667,1070,TORPY RIVER 54 5 121 40 1070 19610226 19860428 102
BCE-1A10,British Columbia Environment,PRINCE GEORGE A,53.86666667,-122.6833333,690,PRINCE GEORGE A 53 52 122 41 690 19620102 20030327 230
BCE-1A11,British Columbia Environment,PACIFIC LAKE,54.38333333,-121.5666667,770,PACIFIC LAKE 54 23 121 34 770 19630223 20031226 240
BCE-1A12,British Columbia Environment,KAZA LAKE,56.03333333,-126.3,1190,KAZA LAKE 56 2 126 18 1190 19630403 20030427 168
BCE-1A13,British Columbia Environment,LONGWORTH (LOWER),53.95,-121.45,1230,LONGWORTH (LOWER) 53 57 121 27 1230 19630225 19860428 110
BCE-1A14,British Columbia Environment,HEDRICK LAKE,54.1,-121,1100,HEDRICK LAKE 54 6 121 0 1100 19670331 20031226 206
BCE-1A14P,British Columbia Environment,HEDRICK LAKE - PILLOW,54.1,-121,1100,HEDRICK LAKE - PILLOW 54 6 121 0 1100 20000101 20030601 32
BCE-1A15,British Columbia Environment,KNUDSEN LAKE,54.3,-120.7666667,1580,KNUDSEN LAKE 54 18 120 46 1580 19670331 20031226 213
BCE-1A16,British Columbia Environment,BURNS LAKE,54.23333333,-125.7333333,800,BURNS LAKE 54 14 125 44 800 19700201 20031230 184
BCE-1A17,British Columbia Environment,REVOLUTION CREEK,53.78333333,-120.3666667,1690,REVOLUTION CREEK 53 47 120 22 1690 19700402 19950526 153
BCE-1A17P,British Columbia Environment,REVOLUTION CREEK - PILLOW,53.78333333,-120.3666667,1690,REVOLUTION CREEK - PILLOW 53 47 120 22 1690 19841231 20030601 146
BCE-1A18,British Columbia Environment,HOLMES RIVER,53.26666667,-119.45,1900,HOLMES RIVER 53 16 119 27 1900 19700402 20030509 169
BCE-1A19,British Columbia Environment,DOME MOUNTAIN,53.61666667,-121.0166667,1820,DOME MOUNTAIN 53 37 121 1 1820 19710327 20030509 164
BCE-1A20,British Columbia Environment,MCBRIDE (MIDDLE),53.33333333,-120.3166667,1160,MCBRIDE (MIDDLE) 53 20 120 19 1160 19731230 19980513 148
BCE-1A21,British Columbia Environment,NARROW LAKE,53.58333333,-121.9,1650,NARROW LAKE 53 35 121 54 1650 19740228 20030510 147
BCE-1A22,British Columbia Environment,MCBRIDE (LOWER),53.33333333,-120.2833333,790,MCBRIDE (LOWER) 53 20 120 17 790 19741228 19980330 106
BCE-1A23,British Columbia Environment,BIRD CREEK,53.66666667,-125.3333333,1180,BIRD CREEK 53 40 125 20 1180 19900125 20030602 66
BCE-1A24,British Columbia Environment,FORFAR CREEK (UPPER),54.98333333,-125.5833333,1410,FORFAR CREEK (UPPER) 54 59 125 35 1410 19930325 20030428 34
BCE-1B01,British Columbia Environment,MOUNT WELLS,53.73333333,-126.4166667,1490,MOUNT WELLS 53 44 126 25 1490 19520229 20030602 199
BCE-1B01P,British Columbia Environment,MOUNT WELLS - PILLOW,53.75,-126.4166667,1490,MOUNT WELLS - PILLOW 53 45 126 25 1490 19920405 20030601 92
BCE-1B02,British Columbia Environment,TAHTSA LAKE,53.56666667,-127.6333333,1300,TAHTSA LAKE 53 34 127 38 1300 19520129 20030602 235
BCE-1B02P,British Columbia Environment,TAHTSA LAKE - PILLOW,53.56666667,-127.6333333,1300,TAHTSA LAKE - PILLOW 53 34 127 38 1300 19920405 20030601 86
BCE-1B03,British Columbia Environment,PONDOSY LAKE,53.18333333,-126.8833333,1020,PONDOSY LAKE 53 11 126 53 1020 19520429 19900602 16
BCE-1B04,British Columbia Environment,WHITESAIL LAKE,53.41666667,-127.0833333,1330,WHITESAIL LAKE 53 25 127 5 1330 19530503 19530503 1
BCE-1B05,British Columbia Environment,SKINS LAKE,53.76666667,-125.9833333,880,SKINS LAKE 53 46 125 59 880 19640227 20030602 186
BCE-1B06,British Columbia Environment,MOUNT SWANNELL,53.35,-125.2666667,1620,MOUNT SWANNELL 53 21 125 16 1620 19890205 20030602 77
BCE-1B07,British Columbia Environment,NUTLI LAKE,53.45,-126.2833333,1490,NUTLI LAKE 53 27 126 17 1490 19910227 20030602 65
BCE-1B08P,British Columbia Environment,MOUNT PONDOSY - PILLOW,53.16666667,-126.8666667,1400,MOUNT PONDOSY - PILLOW 53 10 126 52 1400 19920405 20030601 87
BCE-1C01,British Columbia Environment,BROOKMERE,49.81666667,-120.8666667,980,BROOKMERE 49 49 120 52 980 19450129 20030430 263
BCE-1C02,British Columbia Environment,PORCUPINE RIDGE,50.96666667,-120.55,1830,PORCUPINE RIDGE 50 58 120 33 1830 19500226 19980401 93
BCE-1C03,British Columbia Environment,TRANQUILLE LAKE,50.93333333,-120.55,1420,TRANQUILLE LAKE 50 56 120 33 1420 19500227 19980401 119
BCE-1C04,British Columbia Environment,PASS LAKE,50.85,-120.5,870,PASS LAKE 50 51 120 30 870 19500206 19980401 122
BCE-1C05,British Columbia Environment,MCGILLIVRAY PASS,50.68333333,-122.6,1800,MCGILLIVRAY PASS 50 41 122 36 1800 19520201 20030430 262
BCE-1C06,British Columbia Environment,PAVILION,50.91666667,-121.8166667,1230,PAVILION 50 55 121 49 1230 19550202 20030331 152
BCE-1C07,British Columbia Environment,LAC LE JEUNE (LOWER),50.46666667,-120.5,1370,LAC LE JEUNE (LOWER) 50 28 120 30 1370 19560201 20031228 222
BCE-1C08,British Columbia Environment,NAZKO,53.01666667,-123.65,1070,NAZKO 53 1 123 39 1070 19561227 20030307 137
BCE-1C09,British Columbia Environment,HIGHLAND VALLEY,50.5,-120.95,1550,HIGHLAND VALLEY 50 30 120 57 1550 19580201 19640501 20
BCE-1C09A,British Columbia Environment,HIGHLAND VALLEY,50.5,-120.9833333,1510,HIGHLAND VALLEY 50 30 120 59 1510 19660128 20030430 183
BCE-1C10,British Columbia Environment,FRENCH SNOWSHOE,52.85,-121.4166667,1580,FRENCH SNOWSHOE 52 51 121 25 1580 19600128 19840530 110
BCE-1C11,British Columbia Environment,MOUNT PENROSE,50.85,-122.9666667,1430,MOUNT PENROSE 50 51 122 58 1430 19600329 19620430 9
BCE-1C12,British Columbia Environment,GREEN MOUNTAIN,50.78333333,-122.9166667,1630,GREEN MOUNTAIN 50 47 122 55 1630 19600131 19971227 202
BCE-1C12P,British Columbia Environment,GREEN MOUNTAIN - PILLOW,50.8,-122.9166667,1780,GREEN MOUNTAIN - PILLOW 50 48 122 55 1780 19940101 20030601 80
BCE-1C13,British Columbia Environment,BLACK MOUNTAIN,52.33333333,-121.1166667,1570,BLACK MOUNTAIN 52 20 121 7 1570 19610225 19820601 87
BCE-1C13A,British Columbia Environment,HORSEFLY MOUNTAIN,52.33333333,-121.05,1550,HORSEFLY MOUNTAIN 52 20 121 3 1550 19690426 20030429 109
BCE-1C14,British Columbia Environment,BRALORNE,50.78333333,-122.7833333,1450,BRALORNE 50 47 122 47 1450 19630228 20030430 183
BCE-1C15,British Columbia Environment,SHALALTH,50.75,-122.2,1460,SHALALTH 50 45 122 12 1460 19630122 19690429 27
BCE-1C16,British Columbia Environment,LYTTON,50.25,-121.5666667,270,LYTTON 50 15 121 34 270 19660101 19910402 119
BCE-1C17,British Columbia Environment,MOUNT TIMOTHY,51.9,-121.2666667,1660,MOUNT TIMOTHY 51 54 121 16 1660 19610131 20030511 248
BCE-1C18,British Columbia Environment,MISSION RIDGE,50.76666667,-122.2,1850,MISSION RIDGE 50 46 122 12 1850 19670223 19950530 208
BCE-1C18P,British Columbia Environment,MISSION RIDGE - PILLOW,50.76666667,-122.2,1850,MISSION RIDGE - PILLOW 50 46 122 12 1850 19861231 20030601 135
BCE-1C19,British Columbia Environment,GNAWED MOUNTAIN,50.45,-121.0333333,1580,GNAWED MOUNTAIN 50 27 121 2 1580 19670130 20030430 159
BCE-1C20,British Columbia Environment,BOSS MOUNTAIN MINE,52.1,-120.8666667,1500,BOSS MOUNTAIN MINE 52 6 120 52 1500 19680126 19980428 183
BCE-1C20P,British Columbia Environment,BOSS MOUNTAIN MINE - PILLOW,52.11666667,-120.8666667,1460,BOSS MOUNTAIN MINE - PILLOW 52 7 120 52 1460 19931229 20030601 80
BCE-1C21,British Columbia Environment,BIG CREEK,51.71666667,-123.0333333,1140,BIG CREEK 51 43 123 2 1140 19700130 20031229 117
BCE-1C22,British Columbia Environment,PUNTZI MOUNTAIN,52.13333333,-124.1,940,PUNTZI MOUNTAIN 52 8 124 6 940 19700101 20031227 146
BCE-1C23,British Columbia Environment,PENFOLD CREEK,52.75,-120.5666667,1680,PENFOLD CREEK 52 45 120 34 1680 19700402 20030510 161
BCE-1C24,British Columbia Environment,YANKS PEAK,52.85,-121.4166667,1710,YANKS PEAK 52 51 121 25 1710 19720328 19990428 135
BCE-1C25,British Columbia Environment,LAC LE JEUNE (UPPER),50.45,-120.5,1460,LAC LE JEUNE (UPPER) 50 27 120 30 1460 19721228 20031228 160
BCE-1C26,British Columbia Environment,HARRY LAKE,50.78333333,-121.55,1350,HARRY LAKE 50 47 121 33 1350 19770105 19820429 40
BCE-1C27,British Columbia Environment,CORNWALL HILLS,50.7,-121.45,2000,CORNWALL HILLS 50 42 121 27 2000 19770105 19840329 44
BCE-1C28,British Columbia Environment,DUFFEY LAKE,50.38333333,-122.4833333,1200,DUFFEY LAKE 50 23 122 29 1200 19780401 20030331 64
BCE-1C29,British Columbia Environment,SHOVELNOSE MOUNTAIN,49.86666667,-120.8666667,1450,SHOVELNOSE MOUNTAIN 49 52 120 52 1450 19790331 20030430 96
BCE-1C30,British Columbia Environment,SPAHOMIN,50.13333333,-120.3666667,1450,SPAHOMIN 50 8 120 22 1450 19790331 19980430 76
BCE-1C31,British Columbia Environment,CONANT LAKE,50.28333333,-120.55,1370,CONANT LAKE 50 17 120 33 1370 19810201 19990428 72
BCE-1C32,British Columbia Environment,DEADMAN RIVER,51.1,-120.6,1430,DEADMAN RIVER 51 6 120 36 1430 19840104 20030429 74
BCE-1C33,British Columbia Environment,GRANITE MOUNTAIN,52.53333333,-122.2666667,1150,GRANITE MOUNTAIN 52 32 122 16 1150 19921229 20030503 55
BCE-1C34,British Columbia Environment,BONAPARTE LAKE,51.31666667,-120.4166667,1450,BONAPARTE LAKE 51 19 120 25 1450 19930130 20020329 33
BCE-1C35,British Columbia Environment,FISH LAKE,51.46666667,-123.6166667,1500,FISH LAKE 51 28 123 37 1500 19940201 19981227 21
BCE-1C35A,British Columbia Environment,FISH LAKE NO.2,51.46666667,-123.6166667,1550,FISH LAKE NO.2 51 28 123 37 1550 19981227 19980331 9
BCE-1C36,British Columbia Environment,PAVILION MOUNTAIN,50.98333333,-121.7166667,1960,PAVILION MOUNTAIN 50 59 121 43 1960 19950224 19990402 16
BCE-1C37,British Columbia Environment,BRALORNE(UPPER),50.8,-122.75,1980,BRALORNE(UPPER) 50 48 122 45 1980 19950103 20030430 44
BCE-1C38,British Columbia Environment,DOWNTON LAKE (UPPER),50.86666667,-123.1833333,1890,DOWNTON LAKE (UPPER) 50 52 123 11 1890 19950103 20030430 44
BCE-1C39,British Columbia Environment,BRIDGE GLACIER (LOWER),50.85,-123.45,1400,BRIDGE GLACIER (LOWER) 50 51 123 27 1400 19950103 20030430 43
BCE-1C40,British Columbia Environment,TYAUGHTON CREEK (NORTH),51.13333333,-122.75,1950,TYAUGHTON CREEK (NORTH) 51 8 122 45 1950 19950103 20030430 40
BCE-1C41P,British Columbia Environment,YANKS PEAK EAST-PILLOW,52.08333333,-121.35,1670,YANKS PEAK EAST-PILLOW 52 5 121 21 1670 19970101 20030601 55
BCE-1D01,British Columbia Environment,COQUITLAM LAKE,49.36666667,-122.8,300,COQUITLAM LAKE 49 22 122 48 300 19350323 19970331 2
BCE-1D02,British Columbia Environment,CYPRESS LAKE,49.36666667,-122.2166667,340,CYPRESS LAKE 49 22 122 13 340 19360326 19590331 22
BCE-1D03,British Columbia Environment,UPPER STAVE RIVER,49.48333333,-122.25,140,UPPER STAVE RIVER 49 29 122 15 140 19370331 19470328 10
BCE-1D04,British Columbia Environment,ALOUETTE LAKE,49.36666667,-122.3166667,460,ALOUETTE LAKE 49 22 122 19 460 19370402 19470328 9
BCE-1D05,British Columbia Environment,STEELHEAD,49.23333333,-122.2666667,580,STEELHEAD 49 14 122 16 580 19480328 19500329 3
BCE-1D06,British Columbia Environment,TENQUILLE LAKE,50.53333333,-122.9333333,1680,TENQUILLE LAKE 50 32 122 56 1680 19530301 20031230 321
BCE-1D06P,British Columbia Environment,TENQUILLE LAKE - PILLOW,50.53333333,-122.9333333,1680,TENQUILLE LAKE - PILLOW 50 32 122 56 1680 20010101 20030601 24
BCE-1D07,British Columbia Environment,HOPE,49.38333333,-121.4166667,70,HOPE 49 23 121 25 70 19641228 19811231 85
BCE-1D08,British Columbia Environment,STAVE LAKE,49.58333333,-122.3166667,1210,STAVE LAKE 49 35 122 19 1210 19670302 20030428 163
BCE-1D09,British Columbia Environment,WAHLEACH LAKE,49.23333333,-121.5833333,1400,WAHLEACH LAKE 49 14 121 35 1400 19670131 20030428 187
BCE-1D09P,British Columbia Environment,WAHLEACH LAKE - PILLOW,49.23333333,-121.5833333,1400,WAHLEACH LAKE - PILLOW 49 14 121 35 1400 19920302 20030601 91
BCE-1D10,British Columbia Environment,NAHATLATCH RIVER,49.83333333,-122.05,1520,NAHATLATCH RIVER 49 50 122 3 1520 19680226 20030428 162
BCE-1D11,British Columbia Environment,BOSTON BAR CREEK (UPPER),49.58333333,-121.2166667,1340,BOSTON BAR CREEK (UPPER) 49 35 121 13 1340 19740103 19860613 87
BCE-1D12,British Columbia Environment,BOSTON BAR CREEK (LOWER),49.6,-121.1,1230,BOSTON BAR CREEK (LOWER) 49 36 121 6 1230 19740103 19850612 78
BCE-1D13,British Columbia Environment,WOLVERINE CREEK,50.51666667,-122.9666667,300,WOLVERINE CREEK 50 31 122 58 300 19760127 20030301 131
BCE-1D14,British Columbia Environment,OTTOMITE,49.6,-121.15,1460,OTTOMITE 49 36 121 9 1460 19791227 19900614 77
BCE-1D15,British Columbia Environment,GREAT BEAR,49.6,-121.1833333,1660,GREAT BEAR 49 36 121 11 1660 19851230 19990428 76
BCE-1D15P,British Columbia Environment,GREAT BEAR-PILLOW,49.6,-121.1833333,1660,GREAT BEAR-PILLOW 49 36 121 11 1660 19880101 20030601 94
BCE-1D16,British Columbia Environment,DICKSON LAKE,49.31666667,-122.0666667,1070,DICKSON LAKE 49 19 122 4 1070 19910225 20030428 58
BCE-1D17P,British Columbia Environment,CHILLIWACK RIVER-PILLOW,49.03333333,-121.7166667,1600,CHILLIWACK RIVER-PILLOW 40 2 121 43 1600 19920101 20030601 80
BCE-1D18P,British Columbia Environment,DISAPPOINTMENT LAKE,49.55,-122.75,1040,DISAPPOINTMENT LAKE 49 33 122 45 1040 19950101 20030616 31
BCE-1D19P,British Columbia Environment,SPUZZUM CREEK-PILLOW,49.06666667,-121.65,1180,SPUZZUM CREEK-PILLOW 49 4 121 39 1180 19990101 20030601 35
BCE-1E01,British Columbia Environment,BLUE RIVER,52.13333333,-119.25,690,BLUE RIVER 52 8 119 15 690 19380308 19790515 160
BCE-1E01A,British Columbia Environment,BLUE RIVER TOWN,52.13333333,-119.25,670,BLUE RIVER TOWN 52 8 119 15 670 19710101 19871230 111
BCE-1E01B,British Columbia Environment,BLUE RIVER,52.13333333,-119.2833333,670,BLUE RIVER 52 8 119 17 670 19830104 20031231 112
BCE-1E02,British Columbia Environment,MOUNT COOK,52.18333333,-119.3333333,1830,MOUNT COOK 52 11 119 20 1830 19500201 19750228 121
BCE-1E02A,British Columbia Environment,MOUNT COOK,52.18333333,-119.3166667,1580,MOUNT COOK 52 11 119 19 1580 19740227 20030517 216
BCE-1E02P,British Columbia Environment,MOUNT COOK - PILLOW,52.18333333,-119.3166667,1692,MOUNT COOK - PILLOW 52 11 119 1915550 20010201 20030601 23 !Indicated elevation of 5550 is anomalous and was assumed to be feet RDB 6/03/2019
BCE-1E03,British Columbia Environment,TROPHY MOUNTAIN,51.81666667,-119.9333333,1900,TROPHY MOUNTAIN 51 49 119 56 1900 19500330 19800427 73
BCE-1E03A,British Columbia Environment,TROPHY MOUNTAIN,51.81666667,-119.95,1860,TROPHY MOUNTAIN 51 49 119 57 1860 19740227 20030511 111
BCE-1E04,British Columbia Environment,MOUNT ALBREDA,52.5,-119.05,1920,MOUNT ALBREDA 52 30 119 3 1920 19500327 19910528 156
BCE-1E05,British Columbia Environment,KNOUFF LAKE,50.98333333,-120.1333333,1200,KNOUFF LAKE 50 59 120 8 1200 19550125 20030330 146
BCE-1E06,British Columbia Environment,COOK FORKS,52.16666667,-119.3166667,1390,COOK FORKS 52 10 119 19 1390 19630227 20030517 274
BCE-1E07,British Columbia Environment,ADAMS RIVER,51.58333333,-119.3833333,1720,ADAMS RIVER 51 35 119 23 1720 19700302 20030604 223
BCE-1E08,British Columbia Environment,AZURE RIVER,52.61666667,-119.7166667,1620,AZURE RIVER 52 37 119 43 1620 19700402 20030327 155
BCE-1E08P,British Columbia Environment,AZURE RIVER - PILLOW,52.61666667,-119.7166667,1620,AZURE RIVER - PILLOW 52 37 119 43 1620 19970101 20030601 56
BCE-1E10,British Columbia Environment,KOSTAL LAKE,52.2,-120.0333333,1770,KOSTAL LAKE 52 12 120 2 1770 19740227 19940127 94
BCE-1E10P,British Columbia Environment,KOSTAL LAKE-PILLOW,52.2,-120.0333333,1770,KOSTAL LAKE-PILLOW 52 12 120 2 1770 19841231 20030601 152
BCE-1E11,British Columbia Environment,MOUNT SAINT ANNE,52.26666667,-119.2333333,1770,MOUNT SAINT ANNE 52 16 119 14 1770 19760301 19850528 57
BCE-1E12,British Columbia Environment,MCQUEEN LAKE,50.83333333,-120.45,1100,MCQUEEN LAKE 50 50 120 27 1100 19830106 19940501 50
BCE-1E13,British Columbia Environment,NORTH CLEMINA CREEK,52.56666667,-118.95,1860,NORTH CLEMINA CREEK 52 34 118 57 1860 19890131 20030509 88
BCE-1E14P,British Columbia Environment,COOK CREEK - PILLOW,52.01666667,-119.3,1280,COOK CREEK - PILLOW 52 1 119 18 1280 20000101 20030615 31
BCE-1F01,British Columbia Environment,ABERDEEN LAKE,50.13333333,-119.0333333,1310,ABERDEEN LAKE 50 8 119 2 1310 19370323 19370323 1
BCE-1F01A,British Columbia Environment,ABERDEEN LAKE,50.15,-119.05,1310,ABERDEEN LAKE 50 9 119 3 1310 19390324 20030428 226
BCE-1F01B,British Columbia Environment,HADDO LAKE,50.1,-119.0833333,1300,HADDO LAKE 50 6 119 5 1300 19760202 19860430 44
BCE-1F02,British Columbia Environment,ANGLEMONT,51,-119.1833333,1190,ANGLEMONT 51 0 119 11 1190 19560203 20030428 209
BCE-1F03,British Columbia Environment,PARK MOUNTAIN,50.45,-118.6166667,1890,PARK MOUNTAIN 50 27 118 37 1890 19570402 19960130 159
BCE-1F03P,British Columbia Environment,PARK MOUNTAIN-PILLOW,50.45,-118.6166667,1890,PARK MOUNTAIN-PILLOW 50 27 118 37 1890 19841231 20030601 149
BCE-1F04,British Columbia Environment,ENDERBY,50.65,-118.9166667,1900,ENDERBY 50 39 118 55 1900 19630129 20031229 297
BCE-1F05,British Columbia Environment,HUMAMILT LAKE,51.33333333,-119.1,1280,HUMAMILT LAKE 51 20 119 6 1280 19840404 19860227 3
BCE-2A01,British Columbia Environment,CANOE RIVER,52.81666667,-119.2,1040,CANOE RIVER 52 49 119 12 1040 19380326 19900128 9
BCE-2A01A,British Columbia Environment,CANOE RIVER,52.78333333,-119.2833333,910,CANOE RIVER 52 47 119 17 910 19410228 20030326 187
BCE-2A02,British Columbia Environment,GLACIER,51.25,-117.5,1250,GLACIER 51 15 117 30 1250 19370322 20031231 402
BCE-2A02A,British Columbia Environment,NEW GLACIER,51.25,-117.5,1250,NEW GLACIER 51 15 117 30 1250 19590201 19910301 44
BCE-2A03,British Columbia Environment,FIELD,51.33333333,-116.55,1160,FIELD 51 20 116 33 1160 19370324 19390324 4
BCE-2A03A,British Columbia Environment,FIELD,51.38333333,-116.5166667,1280,FIELD 51 23 116 31 1280 19390325 20030326 255
BCE-2A04,British Columbia Environment,INVERMERE,50.46666667,-116.1,1040,INVERMERE 50 28 116 6 1040 19380302 19390324 3
BCE-2A04A,British Columbia Environment,INVERMERE,50.56666667,-116.3,1070,INVERMERE 50 34 116 18 1070 19400328 19500329 11
BCE-2A05,British Columbia Environment,KINBASKET LAKE,51.95,-118.0166667,690,KINBASKET LAKE 51 57 118 1 690 19430324 19510302 7
BCE-2A06,British Columbia Environment,MOUNT REVELSTOKE,51.03333333,-118.15,1830,MOUNT REVELSTOKE 51 2 118 9 1830 19470128 20000517 314
BCE-2A06P,British Columbia Environment,MOUNT REVELSTOKE-PILLOW,51.03333333,-118.15,1830,MOUNT REVELSTOKE-PILLOW 51 2 118 9 1830 19930101 20030615 85
BCE-2A07,British Columbia Environment,KICKING HORSE,51.43333333,-116.35,1650,KICKING HORSE 51 26 116 21 1650 19470131 20031230 330
BCE-2A08,British Columbia Environment,MIDDLE RIVER,51.96666667,-117.9833333,1050,MIDDLE RIVER 51 58 117 59 1050 19490325 19490325 1
BCE-2A09,British Columbia Environment,BLACKWATER LOOKOUT,51.55,-117.3833333,1680,BLACKWATER LOOKOUT 51 33 117 23 1680 19480331 19490328 3
BCE-2A10,British Columbia Environment,BLACKWATER CREEK,51.55,-117.3833333,1580,BLACKWATER CREEK 51 33 117 23 1580 19480331 19490328 3
BCE-2A11,British Columbia Environment,BEAVERFOOT,51.26666667,-116.8833333,1890,BEAVERFOOT 51 16 116 53 1890 19480328 20030502 189
BCE-2A12,British Columbia Environment,BIGMOUTH CREEK,51.85,-118.5833333,1220,BIGMOUTH CREEK 51 51 118 35 1220 19490322 19500308 2
BCE-2A14,British Columbia Environment,MOUNT ABBOT,51.26666667,-117.5,1980,MOUNT ABBOT 51 16 117 30 1980 19590131 20031230 284
BCE-2A15,British Columbia Environment,MICA CREEK,52.01666667,-118.5666667,560,MICA CREEK 52 1 118 34 560 19620207 19820331 125
BCE-2A16,British Columbia Environment,GOLDSTREAM,51.7,-118.4333333,1920,GOLDSTREAM 51 42 118 26 1920 19630227 20030430 176
BCE-2A17,British Columbia Environment,FIDELITY MOUNTAIN,51.23333333,-117.7,1870,FIDELITY MOUNTAIN 51 14 117 42 1870 19630129 20031229 286
BCE-2A18,British Columbia Environment,KEYSTONE CREEK,51.41666667,-118.3666667,1890,KEYSTONE CREEK 51 25 118 22 1890 19660225 20030430 164
BCE-2A19,British Columbia Environment,VERMONT CREEK,50.96666667,-116.9333333,1520,VERMONT CREEK 50 58 116 56 1520 19660301 20030501 169
BCE-2A20,British Columbia Environment,WATAM LAKE,51.46666667,-118.5666667,1810,WATAM LAKE 51 28 118 34 1810 19670130 19770327 25
BCE-2A21,British Columbia Environment,MOLSON CREEK,52.23333333,-118.2333333,1980,MOLSON CREEK 52 14 118 14 1980 19670131 19990429 132
BCE-2A21P,British Columbia Environment,MOLSON CREEK-PILLOW,52.23333333,-118.2333333,1980,MOLSON CREEK-PILLOW 52 14 118 14 1980 19801231 20030601 167
BCE-2A22,British Columbia Environment,SUNBEAM LAKE,51.58333333,-117.65,2010,SUNBEAM LAKE 51 35 117 39 2010 19670131 20030430 165
BCE-2A23,British Columbia Environment,BUSH RIVER,51.71666667,-117.4333333,1920,BUSH RIVER 51 43 117 26 1920 19670131 20030430 165
BCE-2A24,British Columbia Environment,MOUNT COPELAND,51.1,-118.4666667,1700,MOUNT COPELAND 51 6 118 28 1700 19700204 19730530 22
BCE-2A25,British Columbia Environment,KIRBYVILLE LAKE,51.56666667,-118.7666667,1750,KIRBYVILLE LAKE 51 34 118 46 1750 19720124 20030430 143
BCE-2A26,British Columbia Environment,BUGABOO CREEK,50.75,-116.7,1510,BUGABOO CREEK 50 45 116 42 1510 19740131 19900514 87
BCE-2A27,British Columbia Environment,DOWNIE SLIDE (LOWER),51.51666667,-118.5166667,980,DOWNIE SLIDE (LOWER) 51 31 118 31 980 19770106 20030430 136
