"Reporting_Year / Année_Déclaration","NPRI_ID / No_INRP","Company_Name / Dénomination_sociale_de_l'entreprise","Facility_Name / Installation","Address / Adresse","City / Ville","Province / Province","Latitude / Latitude","Longitude / Longitude","Datum / Datum","NAICS 4 Code / SCIAN 4 Chiffre","NAICS 4 Sector Name (English) / Nom de secteur SCIAN 4 (Anglais)","NAICS 4 Sector Name (French) / Nom de secteur SCIAN 4 (Français)","NAICS 6 Code / SCIAN 6 Chiffre","NAICS 6 Sector Name (English) / Nom de secteur SCIAN 6 (Anglais)","NAICS 6 Sector Name (French)","Key Industrial Sector (English)","Secteur_Industriel_Clé (French)","Units / Unités","TOTAL_ALL_RELEASES / Rejet_Total_Tout","Symbol / Symbole"
2022,7838,"Teck Coal Limited","Elkview Operations","0 1 Highway 3 Highway","Sparwood","BC","49.72864","-114.85106",1984.00,2121,"Coal mining","Extraction de charbon",212114,"Bituminous coal mining","Extraction de charbon bitumineux","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",49.61,1
2022,7839,"Teck Coal Limited","Line Creek Operations","0  15km North Highway 43 Highway","Sparwood","BC","49.88683","-114.85035",1984.00,2121,"Coal mining","Extraction de charbon",212114,"Bituminous coal mining","Extraction de charbon bitumineux","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",174.54,1
2022,7858,"City of Kamloops","Wastewater Treatment Centre","3300 Mission Flats Road","Kamloops","BC","50.6905","-120.4625",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",5.04,1
2022,7878,"City of Prince George","Lansdowne Road Wastewater Treatment Centre","4055 Lansdowne Road","Prince George","BC","53.88","-122.7666",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",291.60,1
2022,7879,"City of Prince George","Blackburn Wastewater Treatment Plant","1392 Foreman Road","Prince George","BC","53.9277","-122.6531",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",6.06,1
2022,7880,"City of Prince George","BCR Wastewater Treatment Plant","1154 Pacific Street","Prince George","BC","53.8799","-122.7553",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",1.22,1
2022,7881,"City of Prince George","Danson Wastewater Treatment Plant","Milwaukee Road","Prince George","BC","53.8308","-122.735",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",0.68,1
2022,7882,"City of Prince George","Western Acres Wastewater Treatment Plant","8377 16 Highway","Prince George","BC","53.8209","-122.8776",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",0.19,1
2022,7944,"Comox Valley Regional District","Comox Valley Water Pollution Control Centre","445 Brent Road","Comox","BC","49.6804","-124.8875",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",157.02,1
2022,7992,"Corporation of the District of North Cowichan","Duncan/North Cowichan Joint Utilities Board Lagoons","1101 Marchmont Road North","Duncan","BC","48.7777","-123.6809",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",205.69,1
2022,8060,"Cenovus Energy Inc.","Sea Rose FPSO","Suite 107 351 Water Street","St John's","NL","46.7215","-48.1341",1983.00,2111,"Oil and gas extraction","Extraction de pétrole et de gaz",211110,"Oil and gas extraction (except oil sands)","Extraction de pétrole et de gaz (à l'exception des sables bitumineux)","Conventional Oil and Gas extraction","Extraction de pétrole par des méthodes classiques
","Tonnes",642.61,4
2022,8109,"Halifax Regional Water Commission","Dartmouth Wastewater Treatment Facility","12  Mawiomi Place","Dartmouth","NS","44.65885","-63.5555",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",296.60,1
2022,8110,"Halifax Regional Water Commission","Halifax Wastewater Treatment Facility","2180  Upper Water Street","Halifax","NS","44.6535","-63.5801",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",651.64,4
2022,8126,"Halifax Regional Water Commission","Herring Cove Wastewater Treatment Facility","59  Village Road","Herring Cove","NS","44.56158","-63.55909",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",59.12,1
2022,8518,"Ville de Val-d'Or","Usine d'épuration","1500 des Eaux-Nettes Road","Val-d'Or","QC","48.1089","-77.8641",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",9.31,1
2022,8540,"Ville de Boisbriand","Station d'épuration des eaux usées","150  Chauvin Street","Boisbriand","QC","45.6029","-73.8305",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",77.90,1
2022,8561,"G Production Inc.","USINE BAIE D'URFÉ","19400 Transcanadienne Route","Baie D'Urfé","QC","45.43004","-73.90981",1984.00,3254,"Pharmaceutical and medicine manufacturing","Fabrication de produits pharmaceutiques et de médicaments",325410,"Pharmaceutical and medicine manufacturing","Fabrication de produits pharmaceutiques et de médicaments","Chemicals","Produits chimiques
","Tonnes",22.72,1
2022,8567,"Ville de Chibougamau","station d'épuration","1034  Hamel","Chibougamau","QC","49.9039","-74.4009",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",25.22,1
2022,8570,"Ville de Montmagny","Station d'épuration ville de montmagny","1  François-Richard Street","Montmagny","QC","46.98631","-70.56614",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",39.30,1
2022,8575,"Ville de Rouyn-Noranda","Étangs Rouyn-Noranda","1850  Perreault Est Street","Rouyn-Noranda","QC","48.24126","-78.9802",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",87.45,1
2022,8600,"Hecla Québec Inc.","Casa Berardi","zone de la rivière Théo","Eeyou Istchee","QC","49.3357","-79.1646",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",88.95,1
2022,8637,"Ville de Saint-Jean-sur-Richelieu","Station d'épuration des eaux usées","400 Du Parc Avenue","Saint-Jean-sur-Richelieu","QC","45.3631","-73.2848",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",307.09,1
2022,8660,"Covia Canada Ltd.","St-Canut Facility","11974 Sir Wilfred Laurier","St-Canut, Mirabel","QC","45.7288","-74.0293",1983.00,2123,"Non-metallic mineral mining and quarrying","Extraction de minerais non métalliques",212317,"Sandstone mining and quarrying","Extraction de grès","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",3.479e-04,1
2022,8697,"Ville d'Alma","Étangs Sud","station 916 Auger Boulevard East","Alma","QC","48.5308","-71.6253",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",77.20,1
2022,8698,"Ville d'Alma","Étangs Nord","260 Bellevue Street","Alma","QC","48.5855","-71.6223",1983.00,9139,"Other local, municipal and regional public administration","Autres services des administrations publiques locales, municipales et régionales",913910,"Other local, municipal and regional public administration","Autres services des administrations publiques locales, municipales et régionales","Other (Except Manufacturing)","Autres (sauf fabrication)
","Tonnes",5.88,1
2022,8699,"Ville d'Alma","Étangs SCM","5172 du Pont Avenue North","Alma","QC","48.62809","-71.68543",1984.00,5629,"Remediation and other waste management services","Services d'assainissement et autres services de gestion des déchets",562910,"Remediation services","Services d'assainissement","Waste Treatment and Disposal","Traitement et élimination des déchets
","Tonnes",3.03,1
2022,8724,"Ville de Chateauguay","Station épuration St-Bernard","500 St-Bernard","Chateauguay","QC","45.3846","-73.7374",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",190.60,1
2022,8730,"Régie d'assainissement des eaux Richelieu/St-Laurent","Station d'épuration","105 Poliquin Boulevard","Sorel-Tracy","QC","46.0386","-73.0791",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",152.00,1
2022,8742,"Corporation ID Biomédical du Québec f.a.s. GSK Biologicals","Corporation ID Biomédical du Québec f.a.s. GSK Biologicals","2323 du Parc technologique","Sainte-Foy","QC","46.7956","-71.2949",1983.00,3254,"Pharmaceutical and medicine manufacturing","Fabrication de produits pharmaceutiques et de médicaments",325410,"Pharmaceutical and medicine manufacturing","Fabrication de produits pharmaceutiques et de médicaments","Chemicals","Produits chimiques
","Tonnes",1.74e-04,1
2022,8752,"Ville de Gatineau","Usine d'épuration Buckingham-Masson-Angers","150 de la Rive Road","Gatineau","QC","45.5359","-75.4189",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",76.31,1
2022,8757,"Agnico-Eagle Mines Lted","Division Goldex","1953 3e avenue ouest Avenue","Val-d'Or","QC","48.0911","-77.87222",1984.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.09,1
2022,8772,"Ville de Saint-Georges-de-Beauce","Usine d'épuration","400 de la Chaudière","Saint-Georges-de-Beauce","QC","46.1269","-70.6955",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",63.09,1
2022,8774,"Ville de Rimouski","Station d'épuration Rimouski-est","Lebrun Avenue","Rimouski","QC","48.4736","-68.4895",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",176.28,1
2022,8778,"ArcelorMittal Exploitation Minière Canada s.e.n.c.","Mine de Fire Lake","1000 route 389","Mont-Wright","QC","52.35029","-67.36923",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212210,"Iron ore mining","Extraction de minerais de fer","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",15.80,1
2022,8783,"MINERAI DE FER QUÉBEC INC.","Mine du Lac Bloom","755 Route 389","Fermont","QC","52.8383","-67.2761",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212210,"Iron ore mining","Extraction de minerais de fer","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.56,1
2022,8803,"Goldcorp Canada Ltd","Mine Éléonore","1751 Davy Street","Rouyn-Noranda","QC","52.69871","-76.05828",1984.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",161.06,1
2022,8810,"Ville de Trois-Rivières","Étangs aérés de Trois-Rivières","1501 Bradley","Trois-Rivières","QC","46.4232","-72.4901",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",568.20,4
2022,10010,"Wesdome Gold Mines Ltd.","Eagle River Mine & Mill Complex","93 Mission Road","Wawa","ON","47.98562","-85.46116",1984.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",1.407041e-03,1
2022,10134,"Town of Collingwood","Wastewater Treatment Plant","3 Birch Street","Collingwood","ON","44.5044","-80.2229",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",27.50,1
2022,10149,"The Corporation of the City of Kingston","Ravensview Wastewater Treatment","947 2 Highway","Kingston","ON","44.2416","-76.4199",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",368.64,1
2022,10153,"Glencore Canada Corporation","Kidd Mine Site","11335 Highway 655 North Highway North","Timmins","ON","48.687","-81.3701",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212233,"Copper-zinc ore mining","Extraction de minerais de cuivre-zinc","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",42.33,1
2022,10163,"Corporation of the City of London","Adelaide Pollution Control Plant","1201 Adelaide Street","London","ON","43.0162","-81.2483",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",131.24,1
2022,10164,"Corporation of the City of London","Pottersburg Pollution Control Plant","1141 Hamilton Road","London","ON","42.9734","-81.1792",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",82.19,1
2022,10165,"Corporation of the City of London","Oxford Pollution Control Plant","1570 Oxford Street West","London","ON","42.9686","-81.3426",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",80.65,1
2022,10166,"Corporation of the City of London","Vauxhall Pollution Control Plant","54 Price Street","London","ON","42.9736","-81.2051",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",70.37,1
2022,10202,"Vale Canada Limited","Garson Mine","60 Mine Road","Garson","ON","46.5667","-80.8562",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212232,"Nickel-copper ore mining","Extraction de minerais de nickel-cuivre","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",8.87,1
2022,10254,"The Regional Municipality of Halton","Oakville Southeast Wastewater Treatment Plant","2477 Lakeshore Road","Oakville","ON","43.48228","-79.63109",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",515.06,4
2022,10256,"The Regional Municipality of Halton","Mid-Halton Wastewater Treatment Plant","2195 North Service Road","Oakville","ON","43.41935","-79.73289",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",3727.13,3
2022,10257,"The Regional Municipality of Halton","Oakville Southwest Wastewater Treatment Plant","1385 Lakeshore Road","Oakville","ON","43.4133","-79.6936",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",731.66,4
2022,10258,"The Regional Municipality of Halton","Georgetown Wastewater Treatment Plant","275 Mountainview Road South","Halton Hills","ON","43.6399","-79.8793",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",449.55,1
2022,10294,"City of St Thomas","Water Pollution Control Plant","40359 Bush Line","St. Thomas","ON","42.76915","-81.20529",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",145.69,1
2022,10303,"Jungbunzlauer Canada Inc.","Jungbunzlauer Canada Inc.","1555 Elm Street","Port Colborne","ON","42.92034","-79.24999",1984.00,3251,"Basic chemical manufacturing","Fabrication de produits chimiques de base",325190,"Other basic organic chemical manufacturing","Fabrication d'autres produits chimiques organiques de base","Chemicals","Produits chimiques
","Tonnes",270.94,1
2022,10304,"Corporation of the City of Cornwall","Cornwall Wastewater Treatment Plant","2800 Montreal Road East","Cornwall","ON","45.0297","-74.6784",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",876.01,4
2022,10400,"The Corporation of the City of Kingston","CATARAQUI BAY WASTEWATER TREATMENT","409 Front Road","Kingston","ON","44.2143","-76.5516",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",310.28,1
2022,10456,"The Corporation of the City of Brantford","City of Brantford Waste Water Treatment Plant","385 Mohawk Street","Brantford","ON","43.128","-80.2297",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",204.53,1
2022,10484,"Regional Municipality of Durham","Corbett Creek WPCP","2400 Forbes Street","Whitby","ON","43.8561","-78.8925",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",17.11,1
2022,10617,"The City of North Bay","North Bay Wastewater Treatment Plant","650 Memorial Drive","North Bay","ON","46.3026","-79.4617",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",608.13,4
2022,10622,"SMC (CANADA) Ltd.","SMC (Canada) Ltd.","797318 Coleman Road","Cobalt","ON","47.3727","-79.6663",1983.00,3314,"Non-ferrous metal (except aluminum) production and processing","Production et transformation de métaux non ferreux (sauf l'aluminium)",331410,"Non-ferrous metal (except aluminum) smelting and refining","Fonte et affinage de métaux non ferreux (sauf l'aluminium)","Metals (Except Aluminum and Iron and Steel)","Métaux (sauf aluminium et fer et acier)
","Tonnes",0.44,1
2022,10762,"The Corporation of the City of Sault Ste. Marie","West End Water Pollution Control Plant","55 Allen's Side Road","Sault Ste. Marie","ON","46.5243","-84.4077",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",97.05,1
2022,10809,"Conestoga Meat Packers Ltd.","Conestoga Meat Packers","313 Menno Street","Breslau","ON","43.473","-80.391",1983.00,3116,"Meat product manufacturing","Fabrication de produits de viande",311617,"Hog slaughtering","Abattage de porcs","Other Manufacturing","Autres fabrication
","Tonnes",10.69,1
2022,10884,"Town of Orangeville","Orangeville Water Pollution Control Plant","16 Townline","Orangeville","ON","43.9182","-80.087",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",15.47,1
2022,10979,"City of Owen Sound","Owen Sound WPCP","2050 3rd Avenue East","Owen Sound","ON","44.5846","-80.9323",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",5.45,1
2022,11017,"City of Kawartha Lakes","Lindsay WPCP","48 Lagoon Street","Lindsay","ON","44.386","-78.7389",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",76.21,1
2022,11454,"Alamos Gold Incorporated","Island Gold Mine","15 Goudreau Road","Dubreuilville","ON","48.30072","-84.43404",1984.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",24.49,1
2022,11467,"The Corporation of the City of Sault Ste. Marie","East Wastewater Treatment Plant","2221 Queen Street East","Sault Ste. Marie","ON","46.5065","-84.2602",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",123.37,1
2022,11623,"1911 Gold Corporation","True North Gold Mine","63 Antonio Road","Bissett","MB","51.0218","-95.6795",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.76,1
2022,11685,"Green Lane Landfill","Green Lane Landfill","38593 Third Line R.R. 7","St. Thomas","ON","42.8156","-81.3267",1983.00,5622,"Waste treatment and disposal","Traitement et élimination des déchets",562210,"Waste treatment and disposal","Traitement et élimination des déchets","Waste Treatment and Disposal","Traitement et élimination des déchets
","Tonnes",0.01,1
2022,11690,"Regional Municipality of Durham","Courtice WPCP","100 Osborne Road","Courtice","ON","43.8711","-78.75291",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",20.76,1
2022,11743,"McEwen Ontario","McEwen Ontario Black Fox Mill","5300 101 Highway West","Matheson","ON","48.5515","-80.7509",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.02,1
2022,11796,"Lake Shore Gold","Bell Creek Complex","3160 Florence Street","Porcupine","ON","48.4741","-81.0419",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.30,1
2022,11877,"Vale Canada Limited","Ellen Pit","Crean Hill Road Road","Denison Township","ON","46.43125","-81.34961",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212232,"Nickel-copper ore mining","Extraction de minerais de nickel-cuivre","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",5.2e-04,1
2022,11878,"Vale Canada Limited","Totten Mine","6 C. Johnson Road","Worthington","ON","46.3813","-81.4541",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212232,"Nickel-copper ore mining","Extraction de minerais de nickel-cuivre","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.06,1
2022,18241,"Rio Tinto plc","Diavik Diamond Mines (2012) Inc.","Suite 300 5201 50 Avenue","Yellowknife","NT","64.4951","-110.2832",1983.00,2123,"Non-metallic mineral mining and quarrying","Extraction de minerais non métalliques",212392,"Diamond mining","Extraction de diamant","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.50,1
2022,18997,"MEGlobal Canada ULC","Prentiss Chemical Manufacturing Facility","Prentiss Road","Lacombe County","AB","52.9424","-113.5111",1983.00,3251,"Basic chemical manufacturing","Fabrication de produits chimiques de base",325190,"Other basic organic chemical manufacturing","Fabrication d'autres produits chimiques organiques de base","Chemicals","Produits chimiques
","Tonnes",1.14,1
2022,19397,"Cameco Corporation","Cigar Lake Operation","2121 11th Street West","Saskatoon","SK","58.0676","-104.542",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212291,"Uranium ore mining","Extraction de minerais d'uranium","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.04,1
2022,20147,"Greater Vancouver Sewerage and Drainage District","Northwest Langley Wastewater Treatment Plant","10301  201st Street","Township of Langley","BC","49.1905","-122.664",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",173.80,1
2022,20173,"Corporation of the District of North Cowichan","Chemainus STP","9575 Bare Point Road","North Cowichan","BC","48.915","-123.7103",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",21.23,1
2022,20190,"Regional District of Nanaimo","French Creek Pollution Control Centre","957 Lee Road","French Creek","BC","49.34617","-124.3617",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",150.72,1
