XCoord;YCoord;OBJECTID;SCAT_CLASS_EN;SCAT_CLASS_FR;PROVINCEEXTENT;SHAPE_LENGTH;CREATEDBY
-14769881.78;7198663.408;250;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1258.81938;ECCC
-14771353.52;7198416.725;251;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;332.31608;ECCC
-14771028.94;7198054.991;252;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;2404.94104;ECCC
-14772153.79;7198061.326;253;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;373.979963;ECCC
-14772263.42;7198308.252;254;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;317.568818;ECCC
-14772323.95;7198196.872;255;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;259.04629;ECCC
-14772553.41;7198232.605;256;Bedrock Cliff/Vertical;Falaise rocheuse;BC;258.835851;ECCC
-14773177.2;7198198.755;257;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;255.958086;ECCC
-14772417;7198421.882;258;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;302.553183;ECCC
-14773288.25;7197535.006;259;Sand Tidal Flat;Estran sableux;BC;1093.518508;ECCC
-14772930.85;7198178.497;260;Bedrock Platform;Plate-forme rocheuse;BC;564.741439;ECCC
-14775235.56;7196855.608;261;Bedrock Platform;Plate-forme rocheuse;BC;1806.272916;ECCC
-14774029.14;7197096.434;262;Boulder Beach or Bank;Plage ou berge de blocs;BC;827.797881;ECCC
-14775038.46;7197065.277;263;Bedrock Platform;Plate-forme rocheuse;BC;516.073013;ECCC
-14775321.13;7196943.872;264;Bedrock Platform;Plate-forme rocheuse;BC;542.036917;ECCC
-14776243.18;7196621.363;265;Bedrock Platform;Plate-forme rocheuse;BC;385.632386;ECCC
-14776534.13;7196406.024;266;Boulder Beach or Bank;Plage ou berge de blocs;BC;343.813288;ECCC
-14777085.73;7196162.912;267;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1003.705707;ECCC
-14778555.35;7196392.304;268;Bedrock Platform;Plate-forme rocheuse;BC;784.349774;ECCC
-14777923.9;7196274.233;269;Boulder Beach or Bank;Plage ou berge de blocs;BC;782.118922;ECCC
-14778722.9;7195851.577;270;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;587.865326;ECCC
-14779280.75;7195311.662;271;Sand Beach or Bank;Plage ou berge de sable;BC;1132.610898;ECCC
-14781849.77;7196906.681;272;Boulder Beach or Bank;Plage ou berge de blocs;BC;456.486859;ECCC
-14780097.13;7195190.287;273;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;564.787347;ECCC
-14780844.29;7195200.915;274;Sand Beach or Bank;Plage ou berge de sable;BC;948.073128;ECCC
-14781467.37;7195304.044;275;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;340.899669;ECCC
-14781809.15;7195258.732;276;Sand Beach or Bank;Plage ou berge de sable;BC;363.144604;ECCC
-14782258.9;7195233.167;277;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;552.306584;ECCC
-14782844.75;7195462.321;278;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;256.962779;ECCC
-14782630.66;7195344.373;279;Boulder Beach or Bank;Plage ou berge de blocs;BC;259.195278;ECCC
-14783051.52;7195580.188;280;Boulder Beach or Bank;Plage ou berge de blocs;BC;257.16134;ECCC
-14783316.91;7195310.486;281;Bedrock Platform;Plate-forme rocheuse;BC;654.447788;ECCC
-14783567.88;7194960.057;282;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;292.201461;ECCC
-14783400.1;7194604.725;283;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;634.571016;ECCC
-14783567.13;7194260.604;284;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;316.529142;ECCC
-14784518.34;7194348.848;285;Sand Beach or Bank;Plage ou berge de sable;BC;2023.025844;ECCC
-14785662.32;7194417.409;286;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;374.956783;ECCC
-14786066.05;7194602.524;287;Sand Beach or Bank;Plage ou berge de sable;BC;561.642392;ECCC
-14786931.42;7194978.108;288;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;714.925986;ECCC
-14786439.35;7194833.969;289;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;404.091167;ECCC
-14787369.53;7195106.38;290;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;280.143723;ECCC
-14787647.83;7195172.827;291;Boulder Beach or Bank;Plage ou berge de blocs;BC;349.303667;ECCC
-14788103.07;7195763.481;292;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1666.285622;ECCC
-14789062.27;7196128.829;293;Bedrock Platform;Plate-forme rocheuse;BC;1033.028278;ECCC
-14789235.22;7196289.35;294;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;276.071164;ECCC
-14789621.97;7196308.309;295;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;537.249049;ECCC
-14789782.74;7196244.997;296;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;469.055505;ECCC
-14789591.05;7196364.495;297;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;600.465742;ECCC
-14790664.99;7196340.637;298;Bedrock Platform;Plate-forme rocheuse;BC;2455.062454;ECCC
-14793003.49;7197870.778;299;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1090.007196;ECCC
-14758418.36;7188561.123;300;Bedrock Platform;Plate-forme rocheuse;BC;899.258619;ECCC
-14768143.32;7160292.846;301;Sand Tidal Flat;Estran sableux;BC;2999.979627;ECCC
-14766182.09;7161746.546;302;Sand Tidal Flat;Estran sableux;BC;2494.470542;ECCC
-14769232.57;7161211.464;303;Marsh;Marais;BC;3034.493405;ECCC
-14768935.18;7162830.222;304;Sand Tidal Flat;Estran sableux;BC;2602.647035;ECCC
-14767729.5;7163704.332;305;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;615.195546;ECCC
-14768058.18;7164268.703;306;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1921.57839;ECCC
-14768571.97;7165054.421;307;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1061.16726;ECCC
-14768963.41;7165211.819;308;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;598.620429;ECCC
-14768755.66;7165738.054;309;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;594.119223;ECCC
-14768651.12;7166226.659;310;Man-Made Permeable;Structure anthropique perméable;BC;458.539903;ECCC
-14768690.5;7166313.736;311;Man-Made Permeable;Structure anthropique perméable;BC;356.073983;ECCC
-14768849.67;7166123.117;312;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;255.287393;ECCC
-14768957.76;7166038.511;313;Man-Made Permeable;Structure anthropique perméable;BC;263.456698;ECCC
-14769362.63;7165776.908;314;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;821.554281;ECCC
-14770327.71;7165266.897;315;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1548.913864;ECCC
-14769250.69;7167417.376;316;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2360.657523;ECCC
-14768003.15;7168154.949;317;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;653.701028;ECCC
-14770756.7;7166171.045;318;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1707.721229;ECCC
-14771042.95;7165326.987;319;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;525.750966;ECCC
-14767924.26;7168580.797;320;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;323.652598;ECCC
-14768027.34;7168794.991;321;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;393.312041;ECCC
-14767328.61;7169558.016;322;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1963.816415;ECCC
-14766976.66;7170499.99;323;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;684.692183;ECCC
-14765691.76;7171323.09;324;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;2700.344495;ECCC
-14765892.51;7170690.058;325;Man-Made Permeable;Structure anthropique perméable;BC;322.264703;ECCC
-14764530.34;7172778.188;326;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1602.334751;ECCC
-14763942.87;7172511.913;327;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;549.962537;ECCC
-14763115.89;7172857.669;328;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1279.604215;ECCC
-14761726;7173661.264;329;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1944.717061;ECCC
-14760218.6;7174663.19;330;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;697.855168;ECCC
-14760750.25;7174380.539;331;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;524.457586;ECCC
-14759483.66;7175853.975;332;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2265.872289;ECCC
-14759182.28;7177165.048;333;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;565.778624;ECCC
-14758731.98;7178103.522;334;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1699.601213;ECCC
-14758421.26;7179234.89;335;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;913.239681;ECCC
-14757855.1;7179308.469;336;Sand Tidal Flat;Estran sableux;BC;586.277878;ECCC
-14757433.54;7179440.823;337;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1023.716313;ECCC
-14757376.3;7180277.301;338;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;851.813952;ECCC
-14758101.16;7182161.568;339;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;956.583683;ECCC
-14758075.45;7181122.711;340;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1413.501255;ECCC
-14758947.32;7182761.294;341;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2359.838144;ECCC
-14757396.62;7186642.749;342;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;803.589117;ECCC
-14756483.81;7187037.902;343;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;629.243215;ECCC
-14755567.36;7187491.191;344;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;578.709258;ECCC
-14755953.26;7187214.542;345;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;378.583449;ECCC
-14756710.59;7187358.149;346;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;498.637954;ECCC
-14757003.14;7187011.365;347;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;617.771771;ECCC
-14758580.03;7185398.873;348;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1353.78387;ECCC
-14759089.68;7184350.593;349;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1054.123361;ECCC
-14757971.56;7186116.385;350;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;613.083576;ECCC
-14757836.39;7186724.739;351;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;803.430246;ECCC
-14757776.22;7187303.428;352;Boulder Beach or Bank;Plage ou berge de blocs;BC;464.96776;ECCC
-14759698.56;7190283.561;353;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;866.402216;ECCC
-14759335.31;7189372.428;354;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;302.108965;ECCC
-14758972.75;7189310.328;355;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;606.937618;ECCC
-14758689.32;7188982.792;356;Bedrock Cliff/Vertical;Falaise rocheuse;BC;300.207035;ECCC
-14758175.57;7188898.745;357;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;315.918376;ECCC
-14757850.77;7187791.101;358;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;568.006823;ECCC
-14758108.05;7188114.069;359;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;352.742142;ECCC
-14759568.05;7191107.135;360;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;820.354303;ECCC
-14759713.47;7189604.508;361;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;723.011345;ECCC
-14759360.71;7190737.787;362;Bedrock Cliff/Vertical;Falaise rocheuse;BC;410.596971;ECCC
-14765168.91;7163163.59;363;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1820.821266;ECCC
-14741232.79;7189166.052;364;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;3215.30248;ECCC
-14739345.39;7189251.087;365;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;2530.206119;ECCC
-14742549.8;7189211.202;366;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;370.091772;ECCC
-14742598.78;7188915.707;367;Bedrock Platform;Plate-forme rocheuse;BC;502.165442;ECCC
-14742900.52;7188845.112;368;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;256.67457;ECCC
-14742351.65;7186489.118;369;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;2483.656577;ECCC
-14742919.82;7188409.211;370;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1132.451163;ECCC
-14742177.8;7187664.794;371;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1848.974637;ECCC
-14743785.22;7187200.651;372;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;669.19701;ECCC
-14743576.03;7187052.747;373;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;261.173149;ECCC
-14744246.25;7185936.485;374;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;4358.203271;ECCC
-14745378.53;7184486.427;375;Sand Tidal Flat;Estran sableux;BC;1578.794734;ECCC
-14746671.38;7184275.709;376;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;256.781573;ECCC
-14746001.98;7184370.607;377;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;650.999484;ECCC
-14746350.02;7183943.934;378;Sand Tidal Flat;Estran sableux;BC;498.900386;ECCC
-14746936.47;7184213.536;379;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;609.846944;ECCC
-14746752.48;7183340.79;380;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1034.675406;ECCC
-14749238.12;7182367.107;381;Sand Beach or Bank;Plage ou berge de sable;BC;4431.727224;ECCC
-14752382.15;7181420.642;382;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;2740.218446;ECCC
-14753156.16;7180167.317;383;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1011.264156;ECCC
-14753997.84;7179815.904;384;Sand Tidal Flat;Estran sableux;BC;873.791584;ECCC
-14755515.1;7179004.259;385;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;2808.611249;ECCC
-14757143.22;7178036.042;386;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1261.442974;ECCC
-14757044.72;7177603.485;387;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;459.260948;ECCC
-14757138.77;7177102.943;388;Man-Made Permeable;Structure anthropique perméable;BC;542.02905;ECCC
-14757072.32;7176059.258;389;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;2879.773253;ECCC
-14758377.23;7172897.035;390;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1810.51093;ECCC
-14757413.62;7174166.959;391;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1436.366558;ECCC
-14758841.96;7171768.689;392;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;905.209007;ECCC
-14698788.53;7175819.419;393;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;3007.152606;ECCC
-14700394.85;7176144.594;394;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;401.061726;ECCC
-14704851.05;7176211.895;395;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2411.448067;ECCC
-14702068.4;7176244.95;396;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;3205.800388;ECCC
-14707569;7176251.137;397;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;3125.662475;ECCC
-14714160.16;7181886.976;398;Sand Tidal Flat;Estran sableux;BC;2769.654401;ECCC
-14714555.82;7179229.49;399;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2999.553142;ECCC
-14710419.32;7176988.042;400;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2820.012846;ECCC
-14712593.11;7177844.124;401;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1897.595049;ECCC
-14716217.65;7179287.272;402;Sand Beach or Bank;Plage ou berge de sable;BC;1400.079593;ECCC
-14715865.51;7178895.95;403;Marsh;Marais;BC;1666.603409;ECCC
-14715990.69;7179232.596;404;Marsh;Marais;BC;1213.633434;ECCC
-14715140.65;7177451.077;405;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;3383.412966;ECCC
-14711587.48;7173468.262;406;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;3370.582747;ECCC
-14713091.99;7175729.848;407;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;2150.282329;ECCC
-14710227.74;7171731.47;408;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;1780.642873;ECCC
-14709186.8;7173200.89;409;Marsh;Marais;BC;3390.841051;ECCC
-14709570.21;7172419.219;410;Marsh;Marais;BC;866.922351;ECCC
-14709443.7;7171776.499;411;Marsh;Marais;BC;623.32488;ECCC
-14709898.56;7171361.56;412;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;874.263697;ECCC
-14709183.58;7167525.152;413;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;2218.093748;ECCC
-14737130.17;7189499.723;414;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;2824.518268;ECCC
-14710717.22;7165515.618;415;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1271.816911;ECCC
-14711051.12;7166302.131;416;Sand Beach or Bank;Plage ou berge de sable;BC;864.247119;ECCC
-14711329.97;7167356.927;417;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;1748.554629;ECCC
-14712241.22;7170123.836;418;Marsh;Marais;BC;346.548697;ECCC
-14713723.07;7171298.446;419;Marsh;Marais;BC;3353.909183;ECCC
-14714231.02;7173322.777;420;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1788.977691;ECCC
-14715055.76;7173883.253;421;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;335.753094;ECCC
-14715771.54;7173848.833;422;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1126.048832;ECCC
-14716867.14;7174429.818;423;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;719.817666;ECCC
-14716399.53;7174220.106;424;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;351.425311;ECCC
-14709843.43;7171309.669;425;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;727.826791;ECCC
-14709748.93;7171158.052;426;Marsh;Marais;BC;642.234551;ECCC
-14709986.83;7170659.089;427;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;471.319367;ECCC
-14709751.59;7169505.566;428;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;2203.915291;ECCC
-14712512.8;7169013.776;429;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;2624.103351;ECCC
-14713021.41;7171510.291;430;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;704.680924;ECCC
-14716564.87;7174003.764;431;Vegetated Bank;Berge végétalisée;BC;536.962322;ECCC
-14719811.54;7175474.386;432;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;654.312417;ECCC
-14721806.1;7177397.531;433;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2564.070472;ECCC
-14718364.49;7174719.678;434;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;3156.874474;ECCC
-14720673.85;7175665.979;435;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2058.25642;ECCC
-14721054.84;7180651.684;436;Boulder Beach or Bank;Plage ou berge de blocs;BC;1990.513189;ECCC
-14720813.75;7182811.63;437;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;3225.839381;ECCC
-14721258.59;7184363.892;438;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;469.522448;ECCC
-14721325.82;7184676;439;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;365.627377;ECCC
-14722044.08;7184801.222;440;Sand Beach or Bank;Plage ou berge de sable;BC;676.264328;ECCC
-14722810.44;7185022.173;441;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;841.279009;ECCC
-14721341.7;7179110.155;442;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1335.433904;ECCC
-14813725.93;7214775.851;443;Bedrock Cliff/Vertical;Falaise rocheuse;BC;312.178776;ECCC
-14814247.47;7215203.358;444;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;262.100311;ECCC
-14813699.51;7214302.235;445;Bedrock Cliff/Vertical;Falaise rocheuse;BC;802.725823;ECCC
-14813726.87;7213943.658;446;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;576.640251;ECCC
-14814022.92;7213723.667;447;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;333.315495;ECCC
-14814201.15;7213516.245;448;Boulder Beach or Bank;Plage ou berge de blocs;BC;257.707643;ECCC
-14814537.25;7213206.768;449;Bedrock Platform;Plate-forme rocheuse;BC;736.027955;ECCC
-14814605.18;7212844.93;450;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;304.114587;ECCC
-14814099.56;7212505.048;451;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1724.069979;ECCC
-14813360.2;7212480.063;452;Boulder Beach or Bank;Plage ou berge de blocs;BC;258.848449;ECCC
-14813151.06;7212509.024;453;Bedrock Cliff/Vertical;Falaise rocheuse;BC;256.710593;ECCC
